year,name,id,indicator,percentage
1985,Cuba,CUB,no_education,8.4
1985,Cuba,CUB,secondary_incomplete,82.45
1985,Cyprus,CYP,gap_female-male_no-education,8.86
1985,Cyprus,CYP,gap_female-male_secondary-incomplete,7.140000000000001
1985,Cyprus,CYP,no_education,8.62
1985,Cyprus,CYP,secondary_incomplete,78.22
1985,Czech Republic,CZE,gap_female-male_no-education,-2.8099999999999996
1985,Czech Republic,CZE,gap_female-male_secondary-incomplete,10.249999999999993
1985,Czech Republic,CZE,no_education,1.78
1985,Czech Republic,CZE,secondary_incomplete,69.92
1985,Democratic Republic of the Congo,COD,gap_female-male_no-education,30.790000000000006
1985,Democratic Republic of the Congo,COD,gap_female-male_secondary-incomplete,3.8800000000000097
1985,Democratic Republic of the Congo,COD,no_education,65.13
1985,Democratic Republic of the Congo,COD,secondary_incomplete,97.23
1985,Denmark,DNK,gap_female-male_no-education,-0.04999999999999982
1985,Denmark,DNK,gap_female-male_secondary-incomplete,13.080000000000013
1985,Denmark,DNK,no_education,2.6
1985,Denmark,DNK,secondary_incomplete,80.2
1985,Dominican Rep.,DOM,gap_female-male_no-education,9.410000000000004
1985,Dominican Rep.,DOM,gap_female-male_secondary-incomplete,0.12000000000000455
1985,Dominican Rep.,DOM,no_education,27.33
1985,Dominican Rep.,DOM,secondary_incomplete,94.79
1985,Ecuador,ECU,gap_female-male_no-education,6.989999999999998
1985,Ecuador,ECU,gap_female-male_secondary-incomplete,-0.7400000000000091
1985,Ecuador,ECU,no_education,22.68
1985,Ecuador,ECU,secondary_incomplete,89.53999999999999
1985,Egypt,EGY,gap_female-male_no-education,29.699999999999996
1985,Egypt,EGY,gap_female-male_secondary-incomplete,5.980000000000004
1985,Egypt,EGY,no_education,64.1
1985,Egypt,EGY,secondary_incomplete,92.95
1985,El Salvador,SLV,gap_female-male_no-education,7.130000000000003
1985,El Salvador,SLV,gap_female-male_secondary-incomplete,0.15000000000000568
1985,El Salvador,SLV,no_education,39.39
1985,El Salvador,SLV,secondary_incomplete,96.21
1985,Estonia,EST,gap_female-male_no-education,2.0999999999999996
1985,Estonia,EST,gap_female-male_secondary-incomplete,-1.1400000000000006
1985,Estonia,EST,no_education,2.9
1985,Estonia,EST,secondary_incomplete,75.92
1985,Fiji,FJI,gap_female-male_no-education,7.870000000000001
1985,Fiji,FJI,gap_female-male_secondary-incomplete,4.349999999999994
1985,Fiji,FJI,no_education,10.9
1985,Fiji,FJI,secondary_incomplete,88.78
1985,Finland,FIN,gap_female-male_no-education,0.06999999999999984
1985,Finland,FIN,gap_female-male_secondary-incomplete,3.3799999999999955
1985,Finland,FIN,no_education,1.14
1985,Finland,FIN,secondary_incomplete,83.58
1985,France,FRA,gap_female-male_no-education,-0.04999999999999982
1985,France,FRA,gap_female-male_secondary-incomplete,4.730000000000004
1985,France,FRA,no_education,6.31
1985,France,FRA,secondary_incomplete,84.94
1985,Gabon,GAB,gap_female-male_no-education,-19.82
1985,Gabon,GAB,gap_female-male_secondary-incomplete,-3.0900000000000034
1985,Gabon,GAB,no_education,57.66
1985,Gabon,GAB,secondary_incomplete,94.46
1985,Gambia,GMB,gap_female-male_no-education,9.159999999999997
1985,Gambia,GMB,gap_female-male_secondary-incomplete,1.4300000000000068
1985,Gambia,GMB,no_education,89.72
1985,Gambia,GMB,secondary_incomplete,98.33
1985,Germany,DEU,gap_female-male_no-education,0.96
1985,Germany,DEU,gap_female-male_secondary-incomplete,4.25
1985,Germany,DEU,no_education,1.3
1985,Germany,DEU,secondary_incomplete,87.9
1985,Ghana,GHA,gap_female-male_no-education,20.35
1985,Ghana,GHA,gap_female-male_secondary-incomplete,7.929999999999993
1985,Ghana,GHA,no_education,57.07
1985,Ghana,GHA,secondary_incomplete,91.72
1985,Greece,GRC,gap_female-male_no-education,10.02
1985,Greece,GRC,gap_female-male_secondary-incomplete,4.089999999999989
1985,Greece,GRC,no_education,9.99
1985,Greece,GRC,secondary_incomplete,79.64
1985,Guatemala,GTM,gap_female-male_no-education,14.940000000000005
1985,Guatemala,GTM,gap_female-male_secondary-incomplete,-1.0600000000000023
1985,Guatemala,GTM,no_education,50.62
1985,Guatemala,GTM,secondary_incomplete,95.01
1985,Guyana,GUY,gap_female-male_no-education,3.8599999999999994
1985,Guyana,GUY,gap_female-male_secondary-incomplete,1.1500000000000057
1985,Guyana,GUY,no_education,7.03
1985,Guyana,GUY,secondary_incomplete,88.49
1985,Haiti,HTI,gap_female-male_no-education,36.3
1985,Haiti,HTI,gap_female-male_secondary-incomplete,6.070000000000007
1985,Haiti,HTI,no_education,59.65
1985,Haiti,HTI,secondary_incomplete,94.76
1985,Honduras,HND,gap_female-male_no-education,2.7600000000000016
1985,Honduras,HND,gap_female-male_secondary-incomplete,-1.0900000000000034
1985,Honduras,HND,no_education,33.5
1985,Honduras,HND,secondary_incomplete,92.4
1985,Hungary,HUN,gap_female-male_no-education,0.7600000000000001
1985,Hungary,HUN,gap_female-male_secondary-incomplete,8.310000000000002
1985,Hungary,HUN,no_education,1.25
1985,Hungary,HUN,secondary_incomplete,84.5
1985,Iceland,ISL,gap_female-male_no-education,-1.04
1985,Iceland,ISL,gap_female-male_secondary-incomplete,-3.210000000000008
1985,Iceland,ISL,no_education,1.07
1985,Iceland,ISL,secondary_incomplete,84.02
1985,India,IND,gap_female-male_no-education,28.060000000000002
1985,India,IND,gap_female-male_secondary-incomplete,0.45000000000000284
1985,India,IND,no_education,64.94
1985,India,IND,secondary_incomplete,99.5
1985,Indonesia,IDN,gap_female-male_no-education,20.990000000000002
1985,Indonesia,IDN,gap_female-male_secondary-incomplete,5.440000000000012
1985,Indonesia,IDN,no_education,46.1
1985,Indonesia,IDN,secondary_incomplete,93.65
1985,Iran (Islamic Republic of),IRN,gap_female-male_no-education,18.39
1985,Iran (Islamic Republic of),IRN,gap_female-male_secondary-incomplete,11.5
1985,Iran (Islamic Republic of),IRN,no_education,64.14
1985,Iran (Islamic Republic of),IRN,secondary_incomplete,88.31
1985,Iraq,IRQ,gap_female-male_no-education,25.22
1985,Iraq,IRQ,gap_female-male_secondary-incomplete,4.780000000000001
1985,Iraq,IRQ,no_education,71.68
1985,Iraq,IRQ,secondary_incomplete,95.58
1985,Ireland,IRL,gap_female-male_no-education,0.43000000000000016
1985,Ireland,IRL,gap_female-male_secondary-incomplete,-1.5899999999999892
1985,Ireland,IRL,no_education,2.5
1985,Ireland,IRL,secondary_incomplete,78.41
1985,Israel,ISR,gap_female-male_no-education,7.46
1985,Israel,ISR,gap_female-male_secondary-incomplete,1.2900000000000063
1985,Israel,ISR,no_education,8.03
1985,Israel,ISR,secondary_incomplete,71.32
1985,Italy,ITA,gap_female-male_no-education,4.760000000000001
1985,Italy,ITA,gap_female-male_secondary-incomplete,3.9399999999999977
1985,Italy,ITA,no_education,10.24
1985,Italy,ITA,secondary_incomplete,85.15
1985,Jamaica,JAM,gap_female-male_no-education,-0.31000000000000005
1985,Jamaica,JAM,gap_female-male_secondary-incomplete,-0.09000000000000341
1985,Jamaica,JAM,no_education,3.42
1985,Jamaica,JAM,secondary_incomplete,89.42
1985,Japan,JPN,gap_female-male_no-education,0.22999999999999998
1985,Japan,JPN,gap_female-male_secondary-incomplete,6.460000000000008
1985,Japan,JPN,no_education,0.26
1985,Japan,JPN,secondary_incomplete,70.41
1985,Jordan,JOR,gap_female-male_no-education,24.620000000000005
1985,Jordan,JOR,gap_female-male_secondary-incomplete,6.25
1985,Jordan,JOR,no_education,55.82
1985,Jordan,JOR,secondary_incomplete,90.47
1985,Kazakhstan,KAZ,gap_female-male_no-education,9.19
1985,Kazakhstan,KAZ,gap_female-male_secondary-incomplete,15.029999999999994
1985,Kazakhstan,KAZ,no_education,10.81
1985,Kazakhstan,KAZ,secondary_incomplete,65.68
1985,Kenya,KEN,gap_female-male_no-education,26.92
1985,Kenya,KEN,gap_female-male_secondary-incomplete,0.8499999999999943
1985,Kenya,KEN,no_education,52.99
1985,Kenya,KEN,secondary_incomplete,98.91
1985,Kuwait,KWT,gap_female-male_no-education,-1.3500000000000014
1985,Kuwait,KWT,gap_female-male_secondary-incomplete,-3.3000000000000114
1985,Kuwait,KWT,no_education,50.3
1985,Kuwait,KWT,secondary_incomplete,81.0
1985,Kyrgyzstan,KGZ,gap_female-male_no-education,5.859999999999999
1985,Kyrgyzstan,KGZ,gap_female-male_secondary-incomplete,12.650000000000006
1985,Kyrgyzstan,KGZ,no_education,6.36
1985,Kyrgyzstan,KGZ,secondary_incomplete,67.4
1985,Lao People's Democratic Republic,LAO,gap_female-male_no-education,36.67
1985,Lao People's Democratic Republic,LAO,gap_female-male_secondary-incomplete,1.8100000000000023
1985,Lao People's Democratic Republic,LAO,no_education,56.16
1985,Lao People's Democratic Republic,LAO,secondary_incomplete,98.73
1985,Latvia,LVA,gap_female-male_no-education,0.8499999999999999
1985,Latvia,LVA,gap_female-male_secondary-incomplete,2.6700000000000017
1985,Latvia,LVA,no_education,0.81
1985,Latvia,LVA,secondary_incomplete,80.92
1985,Lesotho,LSO,gap_female-male_no-education,-27.8
1985,Lesotho,LSO,gap_female-male_secondary-incomplete,0.35999999999999943
1985,Lesotho,LSO,no_education,26.27
1985,Lesotho,LSO,secondary_incomplete,92.12
1985,Liberia,LBR,gap_female-male_no-education,25.309999999999988
1985,Liberia,LBR,gap_female-male_secondary-incomplete,6.670000000000002
1985,Liberia,LBR,no_education,77.65
1985,Liberia,LBR,secondary_incomplete,93.39
1985,Libyan Arab Jamahiriya,LBY,gap_female-male_no-education,37.5
1985,Libyan Arab Jamahiriya,LBY,gap_female-male_secondary-incomplete,7.480000000000004
1985,Libyan Arab Jamahiriya,LBY,no_education,55.93
1985,Libyan Arab Jamahiriya,LBY,secondary_incomplete,90.35
1985,Lithuania,LTU,gap_female-male_no-education,7.140000000000001
1985,Lithuania,LTU,gap_female-male_secondary-incomplete,9.469999999999999
1985,Lithuania,LTU,no_education,12.04
1985,Lithuania,LTU,secondary_incomplete,65.86
1985,Luxembourg,LUX,gap_female-male_no-education,-0.1100000000000001
1985,Luxembourg,LUX,gap_female-male_secondary-incomplete,9.36
1985,Luxembourg,LUX,no_education,1.94
1985,Luxembourg,LUX,secondary_incomplete,78.28999999999999
1985,Malawi,MWI,gap_female-male_no-education,36.3
1985,Malawi,MWI,gap_female-male_secondary-incomplete,3.480000000000004
1985,Malawi,MWI,no_education,55.0
1985,Malawi,MWI,secondary_incomplete,99.97
1985,Malaysia,MYS,gap_female-male_no-education,18.72
1985,Malaysia,MYS,gap_female-male_secondary-incomplete,8.920000000000002
1985,Malaysia,MYS,no_education,28.31
1985,Malaysia,MYS,secondary_incomplete,87.02
1985,Maldives,MDV,gap_female-male_no-education,5.410000000000004
1985,Maldives,MDV,gap_female-male_secondary-incomplete,7.5
1985,Maldives,MDV,no_education,38.54
1985,Maldives,MDV,secondary_incomplete,68.67
1985,Mali,MLI,gap_female-male_no-education,9.97999999999999
1985,Mali,MLI,gap_female-male_secondary-incomplete,1.0799999999999983
1985,Mali,MLI,no_education,89.34
1985,Mali,MLI,secondary_incomplete,99.22
1985,Malta,MLT,gap_female-male_no-education,1.7800000000000011
1985,Malta,MLT,gap_female-male_secondary-incomplete,4.799999999999997
1985,Malta,MLT,no_education,21.9
1985,Malta,MLT,secondary_incomplete,75.47
1985,Mauritania,MRT,gap_female-male_no-education,15.580000000000005
1985,Mauritania,MRT,gap_female-male_secondary-incomplete,1.8900000000000006
1985,Mauritania,MRT,no_education,61.82
1985,Mauritania,MRT,secondary_incomplete,98.67
1985,Mauritius,MUS,gap_female-male_no-education,17.599999999999998
1985,Mauritius,MUS,gap_female-male_secondary-incomplete,5.709999999999994
1985,Mauritius,MUS,no_education,23.9
1985,Mauritius,MUS,secondary_incomplete,84.19
1985,Mexico,MEX,gap_female-male_no-education,6.210000000000001
1985,Mexico,MEX,gap_female-male_secondary-incomplete,-0.12999999999999545
1985,Mexico,MEX,no_education,27.55
1985,Mexico,MEX,secondary_incomplete,93.1
1985,Mongolia,MNG,gap_female-male_no-education,2.0300000000000002
1985,Mongolia,MNG,gap_female-male_secondary-incomplete,3.1799999999999926
1985,Mongolia,MNG,no_education,8.84
1985,Mongolia,MNG,secondary_incomplete,74.14
1985,Morocco,MAR,gap_female-male_no-education,18.810000000000002
1985,Morocco,MAR,gap_female-male_secondary-incomplete,2.1200000000000045
1985,Morocco,MAR,no_education,78.47
1985,Morocco,MAR,secondary_incomplete,96.59
1985,Mozambique,MOZ,gap_female-male_no-education,26.650000000000006
1985,Mozambique,MOZ,gap_female-male_secondary-incomplete,0.9200000000000017
1985,Mozambique,MOZ,no_education,79.41
1985,Mozambique,MOZ,secondary_incomplete,99.35
1985,Myanmar,MMR,gap_female-male_no-education,9.879999999999995
1985,Myanmar,MMR,gap_female-male_secondary-incomplete,4.769999999999996
1985,Myanmar,MMR,no_education,55.8
1985,Myanmar,MMR,secondary_incomplete,94.28
1985,Namibia,NAM,gap_female-male_no-education,10.379999999999999
1985,Namibia,NAM,gap_female-male_secondary-incomplete,3.6500000000000057
1985,Namibia,NAM,no_education,36.8
1985,Namibia,NAM,secondary_incomplete,85.22
1985,Nepal,NPL,gap_female-male_no-education,24.549999999999997
1985,Nepal,NPL,gap_female-male_secondary-incomplete,0.9500000000000028
1985,Nepal,NPL,no_education,82.87
1985,Nepal,NPL,secondary_incomplete,98.69
1985,Netherlands,NLD,gap_female-male_no-education,0.20999999999999996
1985,Netherlands,NLD,gap_female-male_secondary-incomplete,10.619999999999997
1985,Netherlands,NLD,no_education,1.96
1985,Netherlands,NLD,secondary_incomplete,67.1
1985,New Zealand,NZL,gap_female-male_no-education,0.0
1985,New Zealand,NZL,gap_female-male_secondary-incomplete,-4.150000000000006
1985,New Zealand,NZL,no_education,0.52
1985,New Zealand,NZL,secondary_incomplete,78.13
1985,Nicaragua,NIC,gap_female-male_no-education,34.150000000000006
1985,Nicaragua,NIC,gap_female-male_secondary-incomplete,4.239999999999995
1985,Nicaragua,NIC,no_education,44.79
1985,Nicaragua,NIC,secondary_incomplete,95.61
1985,Niger,NER,gap_female-male_no-education,14.150000000000006
1985,Niger,NER,gap_female-male_secondary-incomplete,0.6299999999999955
1985,Niger,NER,no_education,89.96
1985,Niger,NER,secondary_incomplete,99.57
1985,Norway,NOR,gap_female-male_no-education,-0.19999999999999996
1985,Norway,NOR,gap_female-male_secondary-incomplete,5.230000000000004
1985,Norway,NOR,no_education,0.9
1985,Norway,NOR,secondary_incomplete,79.91
1985,Pakistan,PAK,gap_female-male_no-education,25.53
1985,Pakistan,PAK,gap_female-male_secondary-incomplete,9.980000000000004
1985,Pakistan,PAK,no_education,75.54
1985,Pakistan,PAK,secondary_incomplete,92.78
1985,Panama,PAN,gap_female-male_no-education,1.7699999999999996
1985,Panama,PAN,gap_female-male_secondary-incomplete,-1.4200000000000017
1985,Panama,PAN,no_education,15.02
1985,Panama,PAN,secondary_incomplete,85.65
1985,Papua New Guinea,PNG,gap_female-male_no-education,13.230000000000004
1985,Papua New Guinea,PNG,gap_female-male_secondary-incomplete,4.060000000000002
1985,Papua New Guinea,PNG,no_education,73.18
1985,Papua New Guinea,PNG,secondary_incomplete,95.74
1985,Paraguay,PRY,gap_female-male_no-education,6.36
1985,Paraguay,PRY,gap_female-male_secondary-incomplete,0.480000000000004
1985,Paraguay,PRY,no_education,10.8
1985,Paraguay,PRY,secondary_incomplete,91.45
1985,Peru,PER,gap_female-male_no-education,19.200000000000003
1985,Peru,PER,gap_female-male_secondary-incomplete,1.4500000000000028
1985,Peru,PER,no_education,20.35
1985,Peru,PER,secondary_incomplete,85.8
1985,Philippines,PHL,gap_female-male_no-education,2.26
1985,Philippines,PHL,gap_female-male_secondary-incomplete,2.960000000000008
1985,Philippines,PHL,no_education,8.4
1985,Philippines,PHL,secondary_incomplete,86.67
1985,Poland,POL,gap_female-male_no-education,1.5500000000000003
1985,Poland,POL,gap_female-male_secondary-incomplete,-7.269999999999996
1985,Poland,POL,no_education,1.95
1985,Poland,POL,secondary_incomplete,83.53999999999999
1985,Portugal,PRT,gap_female-male_no-education,10.649999999999999
1985,Portugal,PRT,gap_female-male_secondary-incomplete,2.490000000000009
1985,Portugal,PRT,no_education,20.96
1985,Portugal,PRT,secondary_incomplete,92.26
1985,Qatar,QAT,gap_female-male_no-education,3.530000000000001
1985,Qatar,QAT,gap_female-male_secondary-incomplete,-1.5999999999999943
1985,Qatar,QAT,no_education,53.5
1985,Qatar,QAT,secondary_incomplete,86.63
1985,Republic of Korea,KOR,gap_female-male_no-education,13.190000000000001
1985,Republic of Korea,KOR,gap_female-male_secondary-incomplete,12.620000000000005
1985,Republic of Korea,KOR,no_education,15.41
1985,Republic of Korea,KOR,secondary_incomplete,75.6
1985,Republic of Moldova,ROM,gap_female-male_no-education,10.999999999999998
1985,Republic of Moldova,ROM,gap_female-male_secondary-incomplete,6.810000000000002
1985,Republic of Moldova,ROM,no_education,16.9
1985,Republic of Moldova,ROM,secondary_incomplete,72.69
1985,Reunion,REU,gap_female-male_no-education,-1.3699999999999974
1985,Reunion,REU,gap_female-male_secondary-incomplete,-0.3299999999999983
1985,Reunion,REU,no_education,23.76
1985,Reunion,REU,secondary_incomplete,90.38
1985,Romania,ROU,gap_female-male_no-education,4.6899999999999995
1985,Romania,ROU,gap_female-male_secondary-incomplete,19.11
1985,Romania,ROU,no_education,4.03
1985,Romania,ROU,secondary_incomplete,75.58
1985,Russian Federation,RUS,gap_female-male_no-education,0.8500000000000005
1985,Russian Federation,RUS,gap_female-male_secondary-incomplete,13.349999999999994
1985,Russian Federation,RUS,no_education,8.44
1985,Russian Federation,RUS,secondary_incomplete,74.64
1985,Rwanda,RWA,gap_female-male_no-education,25.289999999999992
1985,Rwanda,RWA,gap_female-male_secondary-incomplete,0.8700000000000045
1985,Rwanda,RWA,no_education,69.84
1985,Rwanda,RWA,secondary_incomplete,98.66
1985,Saudi Arabia,SAU,gap_female-male_no-education,37.849999999999994
1985,Saudi Arabia,SAU,gap_female-male_secondary-incomplete,8.340000000000003
1985,Saudi Arabia,SAU,no_education,43.69
1985,Saudi Arabia,SAU,secondary_incomplete,89.45
1985,Senegal,SEN,gap_female-male_no-education,26.659999999999997
1985,Senegal,SEN,gap_female-male_secondary-incomplete,3.700000000000003
1985,Senegal,SEN,no_education,56.89
1985,Senegal,SEN,secondary_incomplete,97.33
1985,Serbia,SER,gap_female-male_no-education,12.52
1985,Serbia,SER,gap_female-male_secondary-incomplete,14.5
1985,Serbia,SER,no_education,12.64
1985,Serbia,SER,secondary_incomplete,85.09
1985,Sierra Leone,SLE,gap_female-male_no-education,11.299999999999997
1985,Sierra Leone,SLE,gap_female-male_secondary-incomplete,1.8599999999999994
1985,Sierra Leone,SLE,no_education,85.77
1985,Sierra Leone,SLE,secondary_incomplete,97.85
1985,Singapore,SGP,gap_female-male_no-education,17.610000000000003
1985,Singapore,SGP,gap_female-male_secondary-incomplete,1.0600000000000023
1985,Singapore,SGP,no_education,26.06
1985,Singapore,SGP,secondary_incomplete,92.7
1985,Slovakia,SVK,gap_female-male_no-education,0.28
1985,Slovakia,SVK,gap_female-male_secondary-incomplete,15.230000000000004
1985,Slovakia,SVK,no_education,1.17
1985,Slovakia,SVK,secondary_incomplete,75.66
1985,Slovenia,SVN,gap_female-male_no-education,4.3
1985,Slovenia,SVN,gap_female-male_secondary-incomplete,17.28
1985,Slovenia,SVN,no_education,4.08
1985,Slovenia,SVN,secondary_incomplete,68.03
1985,South Africa,ZAF,gap_female-male_no-education,5.18
1985,South Africa,ZAF,gap_female-male_secondary-incomplete,-0.5
1985,South Africa,ZAF,no_education,24.8
1985,South Africa,ZAF,secondary_incomplete,94.1
1985,Spain,ESP,gap_female-male_no-education,7.43
1985,Spain,ESP,gap_female-male_secondary-incomplete,3.1400000000000006
1985,Spain,ESP,no_education,33.57
1985,Spain,ESP,secondary_incomplete,93.37
1985,Sri Lanka,LKA,gap_female-male_no-education,11.25
1985,Sri Lanka,LKA,gap_female-male_secondary-incomplete,4.5
1985,Sri Lanka,LKA,no_education,14.38
1985,Sri Lanka,LKA,secondary_incomplete,76.26
1985,Sudan,SDN,gap_female-male_no-education,25.199999999999996
1985,Sudan,SDN,gap_female-male_secondary-incomplete,2.3999999999999915
1985,Sudan,SDN,no_education,76.7
1985,Sudan,SDN,secondary_incomplete,98.0
1985,Swaziland,SWZ,gap_female-male_no-education,-10.410000000000004
1985,Swaziland,SWZ,gap_female-male_secondary-incomplete,-5.280000000000001
1985,Swaziland,SWZ,no_education,42.32
1985,Swaziland,SWZ,secondary_incomplete,93.64
1985,Sweden,SWE,gap_female-male_no-education,-0.3700000000000001
1985,Sweden,SWE,gap_female-male_secondary-incomplete,1.8200000000000003
1985,Sweden,SWE,no_education,1.36
1985,Sweden,SWE,secondary_incomplete,63.04
1985,Switzerland,CHE,gap_female-male_no-education,-0.9099999999999993
1985,Switzerland,CHE,gap_female-male_secondary-incomplete,6.97999999999999
1985,Switzerland,CHE,no_education,8.29
1985,Switzerland,CHE,secondary_incomplete,62.77
1985,Syrian Arab Republic,SYR,gap_female-male_no-education,44.370000000000005
1985,Syrian Arab Republic,SYR,gap_female-male_secondary-incomplete,3.4099999999999966
1985,Syrian Arab Republic,SYR,no_education,43.2
1985,Syrian Arab Republic,SYR,secondary_incomplete,95.88
1985,Taiwan,TWN,gap_female-male_no-education,14.25
1985,Taiwan,TWN,gap_female-male_secondary-incomplete,2.2299999999999898
1985,Taiwan,TWN,no_education,17.27
1985,Taiwan,TWN,secondary_incomplete,82.92
1985,Tajikistan,TJK,gap_female-male_no-education,9.54
1985,Tajikistan,TJK,gap_female-male_secondary-incomplete,15.52000000000001
1985,Tajikistan,TJK,no_education,13.73
1985,Tajikistan,TJK,secondary_incomplete,60.54
1985,Thailand,THA,gap_female-male_no-education,9.340000000000002
1985,Thailand,THA,gap_female-male_secondary-incomplete,1.5300000000000011
1985,Thailand,THA,no_education,16.66
1985,Thailand,THA,secondary_incomplete,96.74
1985,Togo,TGO,gap_female-male_no-education,27.980000000000004
1985,Togo,TGO,gap_female-male_secondary-incomplete,5.200000000000003
1985,Togo,TGO,no_education,69.73
1985,Togo,TGO,secondary_incomplete,96.39
1985,Tonga,TON,gap_female-male_no-education,1.7599999999999998
1985,Tonga,TON,gap_female-male_secondary-incomplete,2.3799999999999955
1985,Tonga,TON,no_education,9.74
1985,Tonga,TON,secondary_incomplete,92.81
1985,Trinidad and Tobago,TTO,gap_female-male_no-education,1.6
1985,Trinidad and Tobago,TTO,gap_female-male_secondary-incomplete,-0.9599999999999937
1985,Trinidad and Tobago,TTO,no_education,3.2
1985,Trinidad and Tobago,TTO,secondary_incomplete,93.51
1985,Tunisia,TUN,gap_female-male_no-education,26.54
1985,Tunisia,TUN,gap_female-male_secondary-incomplete,6.63000000000001
1985,Tunisia,TUN,no_education,66.3
1985,Tunisia,TUN,secondary_incomplete,93.64
1985,Turkey,TUR,gap_female-male_no-education,29.229999999999997
1985,Turkey,TUR,gap_female-male_secondary-incomplete,1.8500000000000085
1985,Turkey,TUR,no_education,40.03
1985,Turkey,TUR,secondary_incomplete,97.4
1985,USA,USA,gap_female-male_no-education,-0.59
1985,USA,USA,gap_female-male_secondary-incomplete,-14.629999999999995
1985,USA,USA,no_education,1.11
1985,USA,USA,secondary_incomplete,60.35
1985,Uganda,UGA,gap_female-male_no-education,31.830000000000005
1985,Uganda,UGA,gap_female-male_secondary-incomplete,0.8500000000000085
1985,Uganda,UGA,no_education,52.09
1985,Uganda,UGA,secondary_incomplete,99.03
1985,Ukraine,UKR,gap_female-male_no-education,6.119999999999999
1985,Ukraine,UKR,gap_female-male_secondary-incomplete,9.509999999999998
1985,Ukraine,UKR,no_education,7.65
1985,Ukraine,UKR,secondary_incomplete,62.25
1985,United Arab Emirates,ARE,gap_female-male_no-education,4.039999999999999
1985,United Arab Emirates,ARE,gap_female-male_secondary-incomplete,-2.539999999999992
1985,United Arab Emirates,ARE,no_education,56.86
1985,United Arab Emirates,ARE,secondary_incomplete,82.35
1985,United Kingdom,GBR,gap_female-male_no-education,-4.16
1985,United Kingdom,GBR,gap_female-male_secondary-incomplete,1.039999999999992
1985,United Kingdom,GBR,no_education,3.28
1985,United Kingdom,GBR,secondary_incomplete,93.53
1985,United Republic of Tanzania,TZA,gap_female-male_no-education,31.810000000000002
1985,United Republic of Tanzania,TZA,gap_female-male_secondary-incomplete,0.5999999999999943
1985,United Republic of Tanzania,TZA,no_education,50.73
1985,United Republic of Tanzania,TZA,secondary_incomplete,99.23
1985,Uruguay,URY,gap_female-male_no-education,-2.27
1985,Uruguay,URY,gap_female-male_secondary-incomplete,-2.280000000000001
1985,Uruguay,URY,no_education,4.7
1985,Uruguay,URY,secondary_incomplete,86.69
1985,Venezuela,VEN,gap_female-male_no-education,4.949999999999999
1985,Venezuela,VEN,gap_female-male_secondary-incomplete,0.8699999999999903
1985,Venezuela,VEN,no_education,22.03
1985,Venezuela,VEN,secondary_incomplete,92.87
1985,Viet Nam,VNM,gap_female-male_no-education,15.58
1985,Viet Nam,VNM,gap_female-male_secondary-incomplete,6.030000000000001
1985,Viet Nam,VNM,no_education,21.82
1985,Viet Nam,VNM,secondary_incomplete,92.4
1985,Yemen,YEM,gap_female-male_no-education,2.3700000000000045
1985,Yemen,YEM,gap_female-male_secondary-incomplete,0.21000000000000796
1985,Yemen,YEM,no_education,98.19
1985,Yemen,YEM,secondary_incomplete,99.79
1985,Zambia,ZMB,gap_female-male_no-education,31.56
1985,Zambia,ZMB,gap_female-male_secondary-incomplete,9.030000000000001
1985,Zambia,ZMB,no_education,42.92
1985,Zambia,ZMB,secondary_incomplete,92.43
1985,Zimbabwe,ZWE,gap_female-male_no-education,16.090000000000003
1985,Zimbabwe,ZWE,gap_female-male_secondary-incomplete,7.309999999999988
1985,Zimbabwe,ZWE,no_education,25.81
1985,Zimbabwe,ZWE,secondary_incomplete,91.61
1990,Afghanistan,AFG,gap_female-male_no-education,26.330000000000013
1990,Afghanistan,AFG,gap_female-male_secondary-incomplete,1.8100000000000023
1990,Afghanistan,AFG,no_education,80.7
1990,Afghanistan,AFG,secondary_incomplete,98.69
1990,Albania,ALB,gap_female-male_no-education,3.25
1990,Albania,ALB,gap_female-male_secondary-incomplete,7.469999999999999
1990,Albania,ALB,no_education,13.53
1990,Albania,ALB,secondary_incomplete,76.21000000000001
1990,Algeria,DZA,gap_female-male_no-education,31.92
1990,Algeria,DZA,gap_female-male_secondary-incomplete,7.290000000000006
1990,Algeria,DZA,no_education,52.01
1990,Algeria,DZA,secondary_incomplete,91.28999999999999
1990,Argentina,ARG,gap_female-male_no-education,0.9699999999999998
1990,Argentina,ARG,gap_female-male_secondary-incomplete,-4.319999999999993
1990,Argentina,ARG,no_education,5.7
1990,Argentina,ARG,secondary_incomplete,83.24
1990,Armenia,ARM,gap_female-male_no-education,1.07
1990,Armenia,ARM,gap_female-male_secondary-incomplete,0.519999999999996
1990,Armenia,ARM,no_education,1.11
1990,Armenia,ARM,secondary_incomplete,43.62
1990,Australia,AUS,gap_female-male_no-education,0.4099999999999999
1990,Australia,AUS,gap_female-male_secondary-incomplete,1.2999999999999972
1990,Australia,AUS,no_education,1.3
1990,Australia,AUS,secondary_incomplete,48.0
1990,Austria,AUT,gap_female-male_no-education,0.03
1990,Austria,AUT,gap_female-male_secondary-incomplete,23.300000000000004
1990,Austria,AUT,no_education,0.19
1990,Austria,AUT,secondary_incomplete,63.64
1990,Bahrain,BHR,gap_female-male_no-education,11.660000000000004
1990,Bahrain,BHR,gap_female-male_secondary-incomplete,2.819999999999993
1990,Bahrain,BHR,no_education,38.48
1990,Bahrain,BHR,secondary_incomplete,78.0
